學年度,縣市代碼,縣市名稱,學校代碼,學校名稱,專任教師數男,專任教師數女,兼任教師數男,兼任教師數女,職員數男,職員數女,班級數,學生數男,學生數女,上學年畢業生數男,上學年畢業生數女
106,15,花蓮縣,150309,國立玉里高中,29,52,0,0,10,9,32,285,255,55,67
106,15,花蓮縣,151306,私立海星高中,33,46,12,26,5,12,30,406,669,159,242
106,15,花蓮縣,151307,私立四維高中,45,43,22,7,10,11,43,1046,856,320,247
106,15,花蓮縣,151312,財團法人慈濟大學附中,34,42,5,2,8,9,15,235,271,89,80
106,15,花蓮縣,154301,花蓮縣立體育高中,11,9,0,0,4,6,6,82,31,26,15
106,15,花蓮縣,154399,縣立南平中學,3,8,0,0,1,9,2,0,19,0,3
106,16,澎湖縣,160302,國立馬公高中,48,60,7,7,9,14,48,646,776,185,220
106,17,基隆市,170301,國立基隆女中,43,73,0,2,1,23,47,0,1468,0,519
106,17,基隆市,170302,國立基隆高中,36,52,12,45,6,17,37,924,90,281,31
106,17,基隆市,171306,私立二信高中,84,104,8,6,14,25,64,1524,1108,533,368
106,17,基隆市,171308,輔大聖心高中,23,25,0,0,3,9,21,486,200,125,54
106,17,基隆市,173304,市立中山高中,25,49,3,5,11,11,12,178,143,47,40
106,17,基隆市,173306,市立安樂高中,28,56,2,6,2,13,12,232,173,80,49
106,17,基隆市,173307,市立暖暖高中,18,50,0,0,4,9,11,246,120,84,35
106,17,基隆市,173314,市立八斗高中,26,48,0,0,3,6,12,110,75,22,20
106,18,新竹市,180301,國立科學工業園區實驗高中,39,74,0,0,6,30,22,398,310,119,91
106,18,新竹市,180302,國立新竹女中,34,97,4,4,1,23,54,17,2083,7,691
106,18,新竹市,180309,國立新竹高中,54,80,28,48,4,20,57,2180,65,674,20
106,18,新竹市,181305,私立光復高中,87,115,13,24,9,25,125,2801,2290,825,686
106,18,新竹市,181306,私立曙光女中,22,70,2,2,0,10,24,6,1102,0,341
106,18,新竹市,181307,私立磐石高中,50,53,3,6,11,15,42,1284,645,380,223
106,18,新竹市,181308,私立世界高中,23,33,7,6,4,13,36,435,551,130,207
106,18,新竹市,183306,市立成德高中,22,94,0,0,0,15,27,581,390,153,125
106,18,新竹市,183307,市立香山高中,32,84,2,2,4,14,24,448,413,134,148
106,18,新竹市,183313,市立建功高中,22,95,0,0,1,14,23,479,465,151,132
106,19,臺中市,191301,私立東大附中,24,51,4,7,4,5,18,362,442,136,131
106,19,臺中市,191302,私立葳格高中,48,61,6,8,8,29,33,698,674,290,374
106,19,臺中市,191305,私立新民高中,108,137,18,55,15,26,134,2749,3137,728,979
106,19,臺中市,191308,私立宜寧高中,27,68,6,4,5,15,52,1242,1047,373,317
106,19,臺中市,191309,私立明德高中,41,125,22,13,7,17,83,1123,2543,333,912
106,19,臺中市,191311,私立衛道高中,75,76,2,1,10,21,24,738,346,249,106
106,19,臺中市,191313,私立曉明女中,32,70,3,11,2,16,18,0,840,0,269
106,19,臺中市,191314,私立嶺東高中,70,86,11,10,11,21,80,2021,1592,661,590
106,19,臺中市,191315,私立磊川華德福實驗教育學校,11,17,0,0,2,5,3,20,19,9,7
106,19,臺中市,193301,市立臺中女中,54,74,6,9,5,18,54,0,2140,0,705
106,19,臺中市,193302,市立臺中一中,99,78,0,0,9,21,75,2902,86,922,27
106,19,臺中市,193303,市立忠明高中,36,86,0,0,4,14,27,374,689,166,195
106,19,臺中市,193313,市立西苑高中,57,123,0,0,4,20,27,529,587,164,156
106,19,臺中市,193315,市立東山高中,71,155,0,0,9,14,30,522,670,225,178
106,19,臺中市,193316,市立惠文高中,63,97,0,0,4,18,33,613,683,188,168
106,19,臺中市,194303,市立臺中二中,77,85,0,0,8,22,69,1829,850,441,318
106,19,臺中市,194315,市立文華高中,52,86,3,22,6,22,60,802,1515,240,453
106,20,嘉義市,200302,國立嘉義女中,43,65,6,18,6,16,48,0,1744,0,590
106,20,嘉義市,200303,國立嘉義高中,74,74,13,30,7,22,66,2158,156,718,49
106,20,嘉義市,201304,私立興華高中,54,73,0,0,6,16,42,972,892,327,316
106,20,嘉義市,201309,私立仁義高中,3,3,0,2,1,1,12,221,129,74,64
106,20,嘉義市,201310,私立嘉華高中,27,27,6,2,6,4,16,402,260,148,77
106,20,嘉義市,201312,私立輔仁高中,41,36,0,0,1,16,21,518,357,151,113
106,20,嘉義市,201313,私立宏仁女中,6,18,1,1,5,8,8,0,308,0,129
106,20,嘉義市,201314,私立立仁高中,8,8,4,1,6,8,9,176,206,37,37
106,21,臺南市,210303,國立臺南二中,56,77,4,6,4,19,57,1479,719,616,31
106,21,臺南市,210305,國立臺南一中,91,57,0,0,6,20,62,2248,67,732,19
106,21,臺南市,210306,國立臺南女中,43,87,12,49,6,18,57,9,2169,4,714
106,21,臺南市,210309,國立家齊高中,39,86,0,0,6,17,53,265,1628,21,621
106,21,臺南市,211301,私立長榮高中,111,116,15,11,36,24,99,2523,1772,757,681
106,21,臺南市,211302,私立長榮女中,10,31,10,34,8,17,33,205,1248,0,397
106,21,臺南市,211304,財團法人聖功女中,32,69,0,4,2,27,20,0,917,0,315
106,21,臺南市,211310,臺南市光華高中,13,65,0,0,2,13,38,444,1109,120,434
106,21,臺南市,211314,私立六信高中,11,13,8,10,5,4,31,419,373,124,85
106,21,臺南市,211315,私立瀛海高中,45,40,0,0,3,11,24,675,389,208,117
106,21,臺南市,211317,私立崑山高中,19,23,19,10,2,14,29,443,254,143,100
106,21,臺南市,211318,私立德光高中,38,78,3,7,3,28,24,505,601,192,272
106,21,臺南市,211320,財團法人慈濟高中,34,61,1,5,7,15,18,307,276,48,60
106,21,臺南市,213303,市立南寧高中,30,45,0,0,5,8,12,197,204,61,64
106,21,臺南市,213316,市立土城高中,15,36,4,10,1,11,9,130,157,35,53
106,30,臺北市,313301,市立西松高中,46,72,1,5,8,15,33,689,393,160,158
106,30,臺北市,313302,市立中崙高中,37,109,3,5,8,14,30,572,529,179,151
106,30,臺北市,321399,臺北市私立協和祐德高級中學,48,36,14,11,7,15,48,1115,299,442,174
106,30,臺北市,323301,市立松山高中,57,105,2,11,2,23,63,1174,1125,381,374
106,30,臺北市,323302,市立永春高中,45,79,2,10,2,18,48,774,895,239,237
106,30,臺北市,330301,國立師大附中,82,139,39,79,10,39,80,2063,1033,623,338
106,30,臺北市,331301,私立延平中學,54,66,0,0,10,15,29,878,553,281,188
106,30,臺北市,331302,私立金甌女中,31,75,4,6,6,8,41,0,1640,0,556
106,30,臺北市,331304,私立復興實驗高中,30,44,0,0,7,15,9,208,209,69,75
106,30,臺北市,333301,市立和平高中,45,115,0,0,6,20,42,842,616,289,141
106,30,臺北市,341301,私立中興中學,2,4,10,6,2,1,4,77,55,40,44
106,30,臺北市,341302,私立大同高中,30,24,22,14,9,9,27,836,487,221,149
106,30,臺北市,343301,市立中山女中,57,121,0,0,6,21,69,0,2507,0,855
106,30,臺北市,343302,市立大同高中,49,124,8,22,4,21,48,852,905,257,299
106,30,臺北市,343303,市立大直高中,55,93,5,4,6,17,30,562,503,163,132
106,30,臺北市,351301,私立強恕中學,11,16,3,11,6,7,31,393,565,118,103
106,30,臺北市,353301,市立建國中學,115,113,3,14,7,28,87,3285,0,1136,0
106,30,臺北市,353302,市立成功中學,77,91,7,25,6,19,69,2573,0,835,0
106,30,臺北市,353303,市立北一女中,59,121,8,13,4,23,71,0,2682,0,915
106,30,臺北市,361301,私立靜修女中,19,83,1,3,4,9,30,0,1274,0,471
106,30,臺北市,363301,市立明倫高中,47,78,6,10,7,16,48,803,872,199,220
106,30,臺北市,363302,市立成淵高中,51,115,0,0,7,19,36,725,562,240,171
106,30,臺北市,371301,私立立人高中,4,2,3,5,3,4,3,37,8,16,8
106,30,臺北市,373301,市立華江高中,48,76,3,5,7,16,49,770,979,270,255
106,30,臺北市,373302,市立大理高中,49,67,0,0,7,19,27,472,479,126,151
106,30,臺北市,380301,國立政大附中,25,55,0,0,4,16,18,344,343,91,109
106,30,臺北市,381301,私立東山高中,64,87,0,0,7,24,39,1073,726,378,246
106,30,臺北市,381302,私立滬江高中,31,40,13,7,4,17,37,783,400,264,189
106,30,臺北市,381303,私立大誠高中,12,7,9,5,4,5,13,77,38,16,29
106,30,臺北市,381304,私立再興中學,40,57,0,0,8,14,18,497,389,162,131
106,30,臺北市,381305,私立景文高中,53,69,0,0,11,28,52,1254,841,405,313
106,30,臺北市,383301,市立景美女中,40,117,5,3,8,20,60,0,2202,0,672
106,30,臺北市,383302,市立萬芳高中,46,114,4,6,6,20,33,585,578,157,206
106,30,臺北市,393301,市立南港高中,45,108,0,0,11,18,30,526,517,127,151
106,30,臺北市,393302,市立育成高中,47,100,0,0,11,16,60,954,958,293,340
106,30,臺北市,401301,私立文德女中,3,17,5,3,2,8,7,0,284,0,122
106,30,臺北市,401302,私立方濟中學,23,18,5,4,3,6,12,366,142,114,34
106,30,臺北市,401303,私立達人女中,10,50,3,10,1,13,9,0,392,0,137
106,30,臺北市,403301,市立內湖高中,52,101,3,16,4,21,63,1083,1090,325,322
106,30,臺北市,403302,市立麗山高中,36,50,0,5,7,9,33,519,422,160,114
106,30,臺北市,403303,市立南湖高中,41,70,2,2,8,17,48,875,824,245,241
106,30,臺北市,411301,私立泰北高中,46,49,11,15,8,12,47,888,721,285,269
106,30,臺北市,411302,私立衛理女中,14,53,6,12,7,26,15,0,562,0,166
106,30,臺北市,411303,私立華興中學,31,30,0,0,6,5,6,133,115,47,41
106,30,臺北市,413301,市立陽明高中,49,99,5,11,6,24,39,663,701,205,198
106,30,臺北市,413302,市立百齡高中,49,121,1,8,11,14,26,450,459,120,131
106,30,臺北市,421301,私立薇閣高中,56,73,0,0,4,10,22,511,509,164,151
106,30,臺北市,421302,私立十信高中,10,24,8,8,0,6,17,338,300,95,106
106,30,臺北市,421303,臺北市私立奎山實驗高級中學,6,11,1,1,3,5,3,51,44,0,0
106,30,臺北市,423301,市立復興高中,70,109,0,0,6,23,71,1009,1249,278,360
106,30,臺北市,423302,市立中正高中,62,114,0,6,11,14,69,1323,1088,307,284
106,50,高雄市,521301,私立明誠高中,39,37,2,9,7,16,21,426,403,124,100
106,50,高雄市,521303,私立大榮高中,37,19,15,7,5,10,36,1047,71,252,28
106,50,高雄市,523301,市立鼓山高中,34,76,0,0,5,11,27,377,389,105,118
106,50,高雄市,533301,市立左營高中,42,81,9,15,1,15,54,757,1040,232,337
106,50,高雄市,533302,市立新莊高中,32,79,7,5,2,12,45,908,791,265,260
106,50,高雄市,540301,國立中山大學附屬國光高中,31,51,10,11,7,9,18,358,343,87,112
106,50,高雄市,543301,市立中山高中,29,68,7,4,1,15,42,720,850,209,276
106,50,高雄市,543302,市立楠梓高中,29,47,4,1,4,9,30,470,516,113,157
106,50,高雄市,551301,私立立志高中,96,75,38,15,14,18,118,2739,1132,1039,473
106,50,高雄市,551303,南海月光實驗學校,0,33,0,0,0,1,3,0,55,0,0
106,50,高雄市,553301,市立高雄中學,88,81,18,61,5,18,72,2737,109,885,23
106,50,高雄市,553302,市立三民高中,31,57,0,1,4,11,36,644,638,206,190
106,50,高雄市,563301,市立新興高中,37,64,2,3,3,14,18,320,358,84,105
106,50,高雄市,573301,市立高雄女中,44,99,2,8,1,17,63,0,2507,0,837
106,50,高雄市,580301,國立高師大附中,25,61,6,12,1,17,24,581,275,158,112
106,50,高雄市,581301,私立復華高中,34,51,11,13,4,11,50,790,1038,207,274
106,50,高雄市,581302,天主教道明中學,77,103,3,5,6,21,49,1185,1215,326,335
106,50,高雄市,583301,市立中正高中,41,107,4,2,5,14,33,588,606,191,180
106,50,高雄市,593301,市立前鎮高中,42,58,5,11,5,13,45,783,879,211,283
106,50,高雄市,593302,市立瑞祥高中,57,131,3,5,8,15,27,529,441,152,110
106,50,高雄市,613301,市立小港高中,43,66,7,5,6,10,45,729,831,237,287
106,71,金門縣,710301,國立金門高中,41,36,0,0,8,10,30,469,538,110,138
106,72,連江縣,720301,國立馬祖高中,18,16,0,3,9,7,13,177,127,53,45
106,1,新北市,11405,私立樹人家商,32,99,2,2,4,18,70,850,2006,191,748
106,1,新北市,11407,私立復興商工,63,54,33,27,8,25,88,1404,2716,514,905
106,1,新北市,11408,私立南強工商,47,39,20,15,9,13,54,1120,722,310,253
106,1,新北市,11413,私立穀保家商,29,74,18,7,3,14,53,1068,1284,406,431
106,1,新北市,11419,私立開明工商,21,21,16,21,6,8,39,732,333,302,179
106,1,新北市,11420,私立智光商工,41,56,7,16,8,23,64,1541,797,572,350
106,1,新北市,11421,私立清傳高商,8,24,2,5,8,4,15,230,305,53,57
106,1,新北市,11426,私立能仁家商,34,70,47,38,4,15,86,1366,1998,409,615
106,1,新北市,11427,私立豫章工商,30,40,14,8,5,16,49,1330,528,389,189
106,1,新北市,11431,私立莊敬工家,88,86,24,16,46,56,113,2140,2762,434,612
106,1,新北市,11432,私立中華商海,13,3,5,0,1,2,12,169,26,68,8
106,1,新北市,13402,市立瑞芳高工,75,59,0,0,21,13,59,1110,334,338,86
106,1,新北市,13430,市立三重商工,85,93,71,41,14,21,85,1772,876,531,309
106,1,新北市,13433,市立新北高工,109,88,0,0,13,21,93,2489,573,761,193
106,1,新北市,13434,市立淡水商工,75,107,0,0,12,20,87,1488,1104,454,356
106,1,新北市,14439,市立鶯歌工商,66,95,1,0,10,13,63,859,1084,244,356
106,1,新北市,14468,市立樟樹國際實中,26,61,4,2,1,9,5,41,68,0,0
106,2,宜蘭縣,20403,國立宜蘭高商,44,85,0,0,9,13,51,857,892,250,277
106,2,宜蘭縣,20404,國立羅東高商,49,60,7,2,4,18,48,691,836,210,271
106,2,宜蘭縣,20405,國立蘇澳海事,49,45,0,0,16,15,40,647,210,177,73
106,2,宜蘭縣,20407,國立羅東高工,85,38,3,3,14,18,45,1453,121,477,40
106,2,宜蘭縣,20409,國立頭城家商,39,70,0,0,7,15,50,542,652,147,234
106,3,桃園市,30403,國立北科大附屬桃園農工,101,78,0,0,23,20,83,2371,401,692,133
106,3,桃園市,30407,國立中壢高商,45,107,5,4,7,19,60,794,1243,289,373
106,3,桃園市,30408,國立中壢家商,18,56,0,1,6,14,30,70,924,0,357
106,3,桃園市,31414,私立成功工商,46,43,16,9,13,22,60,1279,639,414,235
106,3,桃園市,31415,私立方曙商工,24,14,6,2,8,4,20,389,111,110,33
106,3,桃園市,31421,私立永平工商,70,112,13,12,19,21,129,3124,2530,1039,854
106,4,新竹縣,41401,私立內思高工,41,27,13,2,5,14,36,1238,274,381,87
106,5,苗栗縣,50401,國立大湖農工,54,30,0,0,16,11,31,642,265,215,90
106,5,苗栗縣,50404,國立苗栗農工,80,68,0,0,17,21,54,1445,500,404,168
106,5,苗栗縣,50407,國立苗栗高商,31,50,0,0,7,11,39,341,816,120,266
106,5,苗栗縣,51408,私立中興商工,29,33,5,5,10,10,45,826,472,240,180
106,5,苗栗縣,51411,私立育民工家,16,12,0,2,7,10,32,373,155,140,82
106,5,苗栗縣,51412,私立賢德工商,3,0,10,3,1,2,7,88,14,41,3
106,5,苗栗縣,51413,私立龍德家商,13,13,3,4,5,4,21,251,315,108,98
106,6,臺中市,63401,市立豐原高商,45,106,0,0,7,20,63,630,1175,211,424
106,6,臺中市,63402,市立大甲高工,78,41,0,0,12,20,48,1171,231,344,81
106,6,臺中市,63404,市立東勢高工,99,59,0,0,20,17,63,1562,417,458,126
106,6,臺中市,63407,市立沙鹿高工,89,64,7,6,18,21,72,1733,556,510,189
106,6,臺中市,63408,市立霧峰農工,66,51,2,7,11,19,51,1275,286,396,89
106,7,彰化縣,70401,國立彰師附工,108,64,0,0,21,18,72,2298,319,610,115
106,7,彰化縣,70402,國立永靖高工,65,35,0,0,15,14,37,1051,242,348,75
106,7,彰化縣,70403,國立二林工商,61,67,5,1,13,12,57,1029,597,331,178
106,7,彰化縣,70405,國立秀水高工,70,46,100,32,11,19,60,1732,339,516,98
106,7,彰化縣,70406,國立彰化高商,46,116,0,0,9,16,70,617,1760,215,542
106,7,彰化縣,70408,國立員林農工,50,73,0,0,12,21,53,1035,673,366,212
106,7,彰化縣,70409,國立員林崇實高工,60,39,0,0,14,16,42,1104,269,312,99
106,7,彰化縣,70410,國立員林家商,30,73,0,11,6,17,48,273,1333,56,468
106,7,彰化縣,70415,國立北斗家商,40,71,10,12,5,14,56,499,1334,135,432
106,7,彰化縣,71413,私立大慶商工,29,33,16,14,19,36,61,1398,684,402,265
106,7,彰化縣,71414,私立達德商工,75,96,35,30,11,25,124,3222,2291,1105,853
106,8,南投縣,80401,國立仁愛高農,25,26,0,0,8,12,18,272,182,82,53
106,8,南投縣,80403,國立埔里高工,64,37,7,1,11,16,39,949,246,247,71
106,8,南投縣,80404,國立南投高商,32,68,2,1,5,17,43,481,657,122,235
106,8,南投縣,80406,國立草屯商工,61,76,4,4,14,18,55,789,789,227,283
106,8,南投縣,80410,國立水里商工,33,43,0,0,11,12,36,609,460,179,157
106,8,南投縣,81409,私立同德家商,44,59,12,13,9,18,61,1214,1090,367,361
106,9,雲林縣,90401,國立虎尾農工,57,45,0,0,19,11,43,1016,348,298,125
106,9,雲林縣,90402,國立西螺農工,65,63,0,0,16,13,49,1243,431,408,140
106,9,雲林縣,90403,國立斗六家商,28,50,6,9,2,20,33,364,772,95,256
106,9,雲林縣,90404,國立北港農工,52,30,0,0,9,14,31,819,159,273,36
106,9,雲林縣,90413,國立土庫商工,41,42,0,0,6,17,31,388,654,137,252
106,9,雲林縣,91410,私立大成商工,78,45,3,2,31,27,76,1778,913,642,364
106,9,雲林縣,91414,私立大德工商,29,19,1,1,3,8,29,480,265,115,114
106,10,嘉義縣,100402,國立民雄農工,69,38,1,0,9,20,39,1028,177,278,34
106,10,嘉義縣,101405,私立協志工商,69,44,22,24,10,15,89,1822,1360,500,415
106,10,嘉義縣,101406,私立萬能工商,42,27,0,0,12,11,40,1217,673,312,236
106,10,嘉義縣,101407,私立弘德工商,10,2,2,0,1,3,9,107,75,42,26
106,11,臺南市,110401,國立新化高工,52,49,0,0,12,15,39,1079,211,318,92
106,11,臺南市,110403,國立白河商工,35,37,0,0,6,16,27,420,145,112,44
106,11,臺南市,110404,國立北門農工,74,66,0,0,16,21,55,1184,491,375,165
106,11,臺南市,110405,國立曾文家商,27,47,6,4,5,12,30,203,763,72,273
106,11,臺南市,110406,國立新營高工,78,36,14,2,15,16,46,1111,323,316,101
106,11,臺南市,110407,國立玉井工商,41,35,7,0,10,12,32,542,270,148,84
106,11,臺南市,110409,國立臺南高工,135,79,23,6,25,24,86,2427,350,782,102
106,11,臺南市,110410,國立曾文農工,68,70,5,4,15,21,53,1061,456,317,146
106,11,臺南市,111419,私立陽明工商,22,12,0,0,5,9,28,475,213,125,63
106,11,臺南市,111427,私立育德工家,35,30,5,2,4,7,33,567,535,169,200
106,12,高雄市,120401,國立旗山農工,55,46,0,0,16,14,39,896,280,218,94
106,12,高雄市,120402,國立岡山農工,90,68,5,10,14,24,68,1438,512,519,178
106,12,高雄市,120409,國立鳳山商工,72,74,0,0,13,22,77,1092,1265,303,435
106,12,高雄市,121405,私立中山工商,155,210,6,2,17,43,185,6192,3712,1637,1110
106,12,高雄市,121410,私立旗美商工,6,2,2,2,2,1,9,131,46,46,22
106,12,高雄市,121413,私立高英工商,51,41,0,0,11,22,68,1622,684,539,201
106,12,高雄市,121415,私立華德工家,21,14,3,0,1,3,30,391,209,106,70
106,12,高雄市,121417,私立高苑工商,46,45,25,15,11,19,70,1480,562,461,262
106,13,屏東縣,130401,國立內埔農工,54,42,0,0,15,12,37,671,307,175,103
106,13,屏東縣,130403,國立屏東高工,101,73,0,0,18,17,70,1621,345,525,101
106,13,屏東縣,130404,國立佳冬高農,39,62,0,0,10,17,44,737,502,213,152
106,13,屏東縣,130410,國立東港海事,44,48,7,6,12,15,39,851,457,276,121
106,13,屏東縣,130417,國立恆春工商,41,51,0,0,6,14,38,534,396,121,123
106,13,屏東縣,131409,私立民生家商,16,32,18,13,4,14,39,674,657,215,305
106,13,屏東縣,131416,私立華洲工家,6,5,8,12,6,7,11,133,56,56,28
106,13,屏東縣,131418,私立日新工商,6,11,3,6,1,9,22,292,129,80,46
106,14,臺東縣,140404,國立關山工商,29,27,0,0,8,12,21,211,108,39,29
106,14,臺東縣,140405,國立臺東高商,36,65,0,0,5,14,39,347,649,95,207
106,14,臺東縣,140408,國立成功商水,19,16,0,1,4,11,12,153,68,44,30
106,14,臺東縣,141406,私立公東高工,34,34,4,4,10,19,37,873,424,214,186
106,15,花蓮縣,150401,國立花蓮高農,43,47,0,0,10,15,35,431,390,108,86
106,15,花蓮縣,150404,國立花蓮高工,93,54,0,0,16,18,53,1158,225,357,64
106,15,花蓮縣,150405,國立花蓮高商,28,56,0,0,4,15,37,371,732,135,219
106,15,花蓮縣,150411,國立光復商工,21,22,0,0,8,8,17,148,131,54,40
106,15,花蓮縣,151410,花蓮縣上騰工商,17,14,3,2,3,7,26,255,162,108,61
106,16,澎湖縣,160401,國立澎湖海事水產,58,51,0,0,15,19,45,777,423,204,128
106,17,基隆市,170403,國立基隆海事,57,60,0,0,14,16,48,911,437,194,117
106,17,基隆市,170404,國立基隆商工,68,84,11,2,8,20,66,965,911,323,358
106,17,基隆市,171405,私立光隆家商,16,22,0,0,3,4,37,378,724,99,202
106,17,基隆市,171407,私立培德工家,5,10,2,3,4,6,15,238,105,85,47
106,18,新竹市,180403,國立新竹高商,24,79,6,11,5,16,48,613,1200,181,365
106,18,新竹市,180404,國立新竹高工,69,68,9,11,8,23,51,1301,397,400,132
106,19,臺中市,190406,國立興大附農,51,109,0,0,14,19,84,1254,1287,436,434
106,19,臺中市,191412,財團法人光華高工,40,29,12,6,10,15,41,1245,214,510,72
106,19,臺中市,193404,市立臺中家商,53,117,0,0,8,19,85,623,1924,114,570
106,19,臺中市,193407,市立臺中高工,155,102,6,1,26,31,114,3248,507,929,154
106,20,嘉義市,200401,國立華南高商,38,70,0,0,5,16,42,543,913,190,291
106,20,嘉義市,200405,國立嘉義高工,151,70,0,0,22,22,96,2253,704,686,230
106,20,嘉義市,200406,國立嘉義高商,42,69,6,6,1,20,44,493,1037,143,359
106,20,嘉義市,200407,國立嘉義家職,17,80,0,0,6,14,42,211,1082,0,338
106,20,嘉義市,201408,私立東吳工家,52,66,7,21,10,17,86,1579,2019,475,540
106,21,臺南市,210408,國立臺南高商,52,98,0,0,6,16,66,634,1376,185,497
106,21,臺南市,210416,國立臺南海事,44,34,15,8,13,10,34,823,339,246,104
106,21,臺南市,211407,私立南英商工,36,45,43,27,9,24,61,1478,624,602,281
